,playlist_id,description,image,name,name_translated,descr_translated
98,33ZJENzFzsndXdqRvPGNKU,,https://i.scdn.co/image/ab67616d00001e02412d0a3ed734b885c1fed05d,Steely Dan – Gaucho,Steely Dan – Gaucho,
99,2N5J3QN4DxyjJyvr166dwc,,https://i.scdn.co/image/ab67616d00001e023b4cadd2c04316e5968dae33,Steely Dan – Aja,Steely Dan – Aja,
100,3QfJqKN5ESEtGEq4fRtApe,,https://i.scdn.co/image/ab67616d00001e021515b53a3376db5f4dde2bbb,M83 – Junk,M83 – Junk,
101,5oFsu6spgpIspLKGSzrjKb,,https://i.scdn.co/image/ab67616d00001e02a0a9c4c30fb9a4a5b20266ca,Ingrid Michaelson – Everybody,Ingrid Michaelson – Everybody,
102,562QHOepiAnnlO1ib8YCsD,,https://i.scdn.co/image/ab67616d00001e0268ef2b75a5f5f7081d92e8f2,Berlin – Love Life,Berlin – Love Life,
103,3J2IwFZn1ZokGc33730TzX,,https://i.scdn.co/image/ab67616d00001e02d1f2205cc771974953d7ddb5,Original Broadway Cast of Camelot – Camelot (Original Broadway Cast Recording),Original Broadway Cast of Camelot – Camelot (Original Broadway Cast Recording),
104,4HzPuuuiKXLVGN6OZkZ1lu,,https://i.scdn.co/image/ab67616d00001e02431e10c08f5dee3c4ab78df5,City and Colour – If I Should Go Before You,City and Colour – If I Should Go Before You,
105,5h2JeFYO4BQKftsxFNRfGZ,,https://i.scdn.co/image/ab67616d00001e02cfec3ff2e253fc0e786e3019,Of Monsters and Men – Beneath The Skin (Deluxe),Of Monsters and Men – Beneath The Skin (Deluxe),
106,67F8eSaMI9auzHPhJPf2KD,,https://mosaic.scdn.co/640/ab67616d00001e0219377f120c3607bb1a90c106ab67616d00001e025b96a8c5d61be8878452f8f1ab67616d00001e02c9ec52c083e2cf507a66848fab67616d00001e02e53d342c933a9138b2b51f71,The Ultimate 60's,The Ultimate 60's,
107,5pPgkl3KsaO5Zce99ZwlE5,,https://mosaic.scdn.co/640/ab67616d00001e020633b57b08b40f3e776e7151ab67616d00001e021ba5ee8bc24979ce3eee4797ab67616d00001e0241720ef0ae31e10d39e43ca2ab67616d00001e02be0c44aeb98f87f2eca966cc,THE DEFINITIVE 60s,THE DEFINITIVE 60s,
108,0BQpnsM3YsNGeweydH9o2n,,https://i.scdn.co/image/ab67616d00001e02de6daafaaa078aaa2e1ff87a,Lykke Li – I Never Learn,Lykke Li – I Never Learn,
109,3qnuUvQpaeKSCu7E6QI0vz,,https://mosaic.scdn.co/640/ab67616d00001e028896a05a79a7a833c285b943ab67616d00001e02b16991c5257c7d27033dd50aab67616d00001e02f7c34e39bb746d7f41bc5519ab67616d00001e02f96c6de2824154aec8747d4f,All Out 60's,All Out 60's,
110,7Bx7la1zk0Jz9OivYCHsc4,,https://mosaic.scdn.co/640/ab67616d00001e022519d01c0cca06f134eeadd8ab67616d00001e02413697269620e16f4466f543ab67616d00001e0278425bdddbcb0e2726f14bf2ab67616d00001e02d400d27cba05bb0545533864,ALT ANTHEMS: New & Classic Alternative Rock,ALT ANTHEMS: New & Classic Alternative Rock,
111,6x7B4lzECLe4iBM8X98VBQ,,https://i.scdn.co/image/ab67616d00001e0269101a9ff9d0653a753eab10,Leon Bridges – Coming Home,Leon Bridges – Coming Home,
112,52NmBKqYUdKf6D98mh1G7C,,https://i.scdn.co/image/ab67616d00001e02cc2cf912462d8ae4ef856434,BØRNS – Dopamine,BØRNS – Dopamine,
113,6Hm1cDplbVdM7j84YM1AWU,,https://mosaic.scdn.co/640/ab67616d00001e024432ade3eda5864ac224e874ab67616d00001e02900e3c02cff2c944352c11a0ab67616d00001e02c29f2df5994b81547b9d0795ab67616d00001e02ff24db4bc917e09a986edf2b,Way Down We Go – Kaleo,Way Down We Go – Kaleo,
114,75X9hBD6QWZNm8H6Wwbpqd,,https://i.scdn.co/image/ab67616d00001e021ee769ec169b3dd47257d671,Tedeschi Trucks Band – Let Me Get By,Tedeschi Trucks Band – Let Me Get By,
115,2ZkuqO9cDVWwNkisPoW9dd,,https://i.scdn.co/image/ab67616d00001e0216e906c16f1c5f53ea3e8eba,Barbra Streisand – Simply Streisand,Barbra Streisand – Simply Streisand,
116,1MVgDGLNi2ZeWkKFJ0ulrn,Evan&#x27;s Playlist,https://mosaic.scdn.co/640/ab67616d00001e0223c019d163b9367c30bfc2bdab67616d00001e02318847b5b841e0f300d60835ab67616d00001e02483343345ca11df30009f787ab67616d00001e028fac38bcc8bee7e840c9f1e9,[NEW] SUNDAY SERVICE @ COVENANT CITY CHURCH,[NEW] SUNDAY SERVICE @ COVENANT CITY CHURCH,Evan&#x27;s Playlist
117,7G8VqysGDjcrxXBkKPW7fO,,https://mosaic.scdn.co/640/ab67616d00001e0221b5f99db69a31a84eb55aeeab67616d00001e022cd18441ca9ffbde275e8a71ab67616d00001e028fac38bcc8bee7e840c9f1e9ab67616d00001e02a8f0ccecf737a7df864442ff,SUNDAY 29 MAY '22,SUNDAY 29 MAY '22,
118,4iPOH8Ve7tTlwU0P2mKZAi,Bangers to soundtrack your most epic NBA Topshot Moments! #NBATopshot,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da841804c9471857c18d36a56085,TopShot Bangers,TopShot Bangers,Bangers to soundtrack your most epic NBA Topshot Moments! #NBATopshot
119,2OhVJuqI54iTbJA2k7nGqD,,https://mosaic.scdn.co/640/ab67616d00001e0213b3e37318a0c247b550bccdab67616d00001e027e0ac4a10381897e6bffb8d2ab67616d00001e02833ec81fcd45e9bc0a8bb169ab67616d00001e02ba5db46f4b838ef6027e6f96,DisaKennySheeran,DisaKennySheeran,
120,4NwcVu4FiFpRHZNwRbbZhL,,https://i.scdn.co/image/ab67616d00001e02cdbcff7afde8cc0f01b89e62,Fly Me To The Moon,Fly Me To The Moon,
121,37i9dQZF1DWXLeA8Omikj7,"<a href=""spotify:genre:space:electronica_chill"">Hypnotic electronic</a> for studies and a relax.",https://i.scdn.co/image/ab67706f00000002e9f13d8a7595736a0a8efa72,Brain Food,Brain Food,"<a href=""spotify:genre:space:electronica_chill"">Hypnotic electronic</a> for studies and a relax."
122,37i9dQZF1DXcb6CQIjdqKy,"The best mix of today's Christian music, all genres, worldwide. Cover: <a href=""spotify:artist:7z7byOJ4AJnMY2NHE66ZpW"">DOE</a>",https://i.scdn.co/image/ab67706f00000002724e5b83a5ec594efd0d889f,Top Christian & Gospel,Top Christian & Gospel,"The best mix of today's Christian music, all genres, worldwide. Cover: <a href=""spotify:artist:7z7byOJ4AJnMY2NHE66ZpW"">DOE</a>"
123,09XdDh2LPXQnIkyIMAgX5O,,https://mosaic.scdn.co/640/ab67616d00001e021d8da9eb3a4e73c7397eeea6ab67616d00001e022c3da881b92e4952e6c21322ab67616d00001e02633e7927e7968d2980136fe4ab67616d00001e028ed4e3f90f0467c10d27f96e,Sunday Setlist,Sunday Setlist,
124,2BqLGNqDfnjsoYj03KWnnA,"Top Praise &amp; Worship songs from Hillsong, Elevation Worship, Casting Crowns, Chris Tomlin, Lauren Daigle &amp; more! For more great playlists, <a href=""spotify:user:wowilovechristianmusic"">CLICK HERE! </a>",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84189f81a9439ff9618de93638,TOP PRAISE & WORSHIP,TOP PRAISE & WORSHIP,"Top Praise &amp; Worship songs from Hillsong, Elevation Worship, Casting Crowns, Chris Tomlin, Lauren Daigle &amp; more! For more great playlists, <a href=""spotify:user:wowilovechristianmusic"">CLICK HERE! </a>"
125,4DvCazRNCtnfN16Px6yIwm,,https://mosaic.scdn.co/640/ab67616d00001e02140bbbd65567edead8f660caab67616d00001e02218ffcfc81c80db009a0cd45ab67616d00001e026f12544ab2c6054babb53774ab67616d00001e02f496f02f237dcdeda032df37,10/26/14,10/26/14,
126,37i9dQZF1DXao0JEaClQq9,Modern heavenly sounds. Cover: Youth Lagoon,https://i.scdn.co/image/ab67706f00000002e045dba23622ec0849939def,Ethereal,Ethereal,Modern heavenly sounds. Cover: Youth Lagoon
127,1GqkdDUg1637XsC9dRU5Fr,,https://mosaic.scdn.co/640/ab67616d00001e02274338befecd1c1866eade32ab67616d00001e0245923752fb576c1507cf0a2fab67616d00001e02747ba82798a8c947a63221e0ab67616d00001e02d09430f2fa308a81d8038965,Liked from Radio,Liked from Radio,
128,6XdyWILj9sKJ6ysVbpUgO2,,https://i.scdn.co/image/ab67616d00001e020c55c24482222a9767b02ee1,Jesus,Jesus,
129,6V6pd5MfUbV8itOfVRynk5,"[Any suggestions, promotion$ or if you want to share your thoughts, contact me on Instagram @rajtakeaway ]... Take a trip trough my advantures playlist, with lots of musical scores from movies, trailer.. even musicals from independet artists all around the world.",https://mosaic.scdn.co/640/ab67616d00001e02b8ba25b6b4d2a3c9056f9e7aab67616d00001e02b9456c65a985cd03aca86174ab67616d00001e02e4639ab5dd05164fe379b2c5ab67616d00001e02fa36888c217bdbac452af662,Epic Soundtracks,Epic Soundtracks,"[Any suggestions, promotion$ or if you want to share your thoughts, contact me on Instagram @rajtakeaway ]... Take a trip trough my advantures playlist, with lots of musical scores from movies, trailer.. even musicals from independet artists all around the world."
130,6mC3HBcufOuRHOg0y4NrJ5,,https://i.scdn.co/image/ab67616d00001e02a883e26f90ab617c91b90e56,Inception,Inception,
131,76adSTsMA8i6UFzyCEgcPl,,https://i.scdn.co/image/ab67616d00001e02dd5f7f2ae049e3b88223ffba,Dearly Beloved,Dearly Beloved,
132,3zg0UhxUkqAnZ6klE7PBh8,,https://i.scdn.co/image/ab67616d00001e026c20c4638a558132ba95bc39,Beauty And A Beat,Beauty And A Beat,
133,04QyHGDNivFy3zfALiHA4J,,https://i.scdn.co/image/ab67616d00001e02f15aaf1736873adc1e022b5c,Les Misérables,Wretched,
134,6BoeDcGDZmxymaTTqnQXg2,,https://mosaic.scdn.co/640/ab67616d00001e02b0ab72ee19b994090c3185b6ab67616d00001e02b766b85bda5e6d63bcb6a6dcab67616d00001e02e02385e22cc565bc1b62a2cdab67616d00001e02e1a3bdd5527ef635ff9b6b31,Instrumental Hymns,Instrumental Hymns,
135,7cRbv7HZUpMb2APiWBw59Q,,https://i.scdn.co/image/ab67616d00001e020de348af6c3e533f24c99472,Postcards From Far Away,Postcards From Far Away,
136,4Y5QwB86HZhIwUaOYPSwai,,https://mosaic.scdn.co/640/ab67616d00001e029edb6b22a77d3c83cab0abdfab67616d00001e029f18e9251d6e3209fd847501ab67616d00001e02abe038454035190da104a2ebab67616d00001e02dfca7efbd362792dcfd8fd69,Hipster Music,Hipster Music,
137,6mLQdaaGvX6tFukKFSbhUq,,https://i.scdn.co/image/ab67616d00001e021e3dbe4453ed61633c472fbe,John Mayer,John Mayer,
138,72MXWcb26KcNpPUEkueaRa,Chill out with the best hits &#x2F;&#x2F; IG Leopoldo07,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84da07b3ab24e7fa8438d55613,Chill House,Chill House,Chill out with the best hits &#x2F;&#x2F; IG Leopoldo07
139,6DBfJ9XlhXZ2Nu13hH7i3h,,https://i.scdn.co/image/ab67616d00001e027ad3d29b2bb029dc51b30c19,Chillhop Playlist,Chillhop Playlist,
140,4uh4hNmdOzMN0cR3zqUZEP,,https://i.scdn.co/image/ab67616d00001e02a01711815fdbd262af97af77,friends.,friends.,
141,0GC7nJM3CSuvP1bvw7GVmZ,,https://i.scdn.co/image/ab67616d00001e02367c2dc25d2707bffa713469,o n w a r d,o n w a r d,
142,0XyIYBhC1AGAmB8JrErtqp,,https://mosaic.scdn.co/640/ab67616d00001e021f070060fc8ccfbc31022aebab67616d00001e0236593b6a422978c78b115b7aab67616d00001e024e60b2cd8b1aed73d2459256ab67616d00001e02bf7d37f131fb4a9f262d7f28,c h i ll | sunday ,c h i ll | sunday,
143,7svvV5NRNkMICgx0WZ8G6O,,https://mosaic.scdn.co/640/ab67616d00001e02155eef1dc49d17e457d64c05ab67616d00001e02241eff56309da35c6d16be86ab67616d00001e023dfe2ce0e019e9f464f43b45ab67616d00001e02548f7ec52da7313de0c5e4a0,u r b a n o ,u r b a n o,
144,37i9dQZF1DWZdsS73T1ogG,Descubre lo más nuevo del movimiento. Cover: iZaak & Clarent ,https://i.scdn.co/image/ab67706f00000002c72937447a9cb3a1544adaf1,el nuevo urbano,the new urban,Discover the latest in the movement. Cover: iZaak & Clarent
145,7c0bQYIwfBNpiJSR74AiXr,,https://mosaic.scdn.co/640/ab67616d00001e020f560417fba9977da3dc0134ab67616d00001e02893c76e9f2b45a53e8deca33ab67616d00001e02d72eadd372d4fe1186f92d46ab67616d00001e02e70d5d045dab62fc47127aac,a c o u s t i c ,a c o u s t i c,
146,6HtEp1g90ePPHfq1dLUbug,,https://mosaic.scdn.co/640/ab67616d00001e02259eb086039e1072466b0e01ab67616d00001e027f0052fdde79d8543ff3f42eab67616d00001e02a10c96e646a854b11cebd2f4ab67616d00001e02e5a9fbe1bc04101b246844dd,sing.,sing.,
147,1LLNzC6npBZVdhxtI88MmF,,https://i.scdn.co/image/ab67616d00001e02de3223eb98a32f4528a98b84,Listen to Your Soul – Tribal Drums Ambient,Listen to Your Soul – Tribal Drums Ambient,
148,2V5B1K4S7tApVUqnVyZO8f,,https://mosaic.scdn.co/640/46de02335c00d14fc56b28eb10228b70430259b5ab67616d00001e0245951a69fe39a6e163122eabab67616d00001e0277c7204d6297fa538793f182ab67616d00001e02a02dcca4f21cd983c975873e,OM 👌🏽,OM 👌🏽,
149,7ptZw5l0Yrl7NNvb1S7JKF,,https://mosaic.scdn.co/640/ab67616d00001e02575a053c1fec8e5ca7da3005ab67616d00001e027acf0cb659dceb25ddbfd39aab67616d00001e028e3ab1cbd76d15dc64450a13ab67616d00001e02c8ddb3f3592ef59b0c4bff97,I Was Made For Loving You,I Was Made For Loving You,
150,5fzTAGITW6xer8RlrjklgC,,https://mosaic.scdn.co/640/ab67616d00001e0221e916c6f1c463cdc8d3d48fab67616d00001e029a54a21b1575c1985f768ab1ab67616d00001e02af1643b08b13ee6088b55d17ab67616d00001e02c44fd6c7bce08b332584f89f,They Can't Take That Away From Me,They Can't Take That Away From Me,
151,79MirAYosIBKY2HAUtJL5o,,https://mosaic.scdn.co/640/ab67616d00001e023a0f52e3d1ddd034d6aa27faab67616d00001e026f1ca3eb0b21a187cab46eaeab67616d00001e029bb46234ba7b80a1e4adcf23ab67616d00001e02f2b55cfff049e03f92834b50,💪🏽⚡️,,
152,37i9dQZF1DX4E3UdUs7fUx,Unwind and let the afternoon unfold.,https://i.scdn.co/image/ab67706f000000021cb21db1932b5c9139bbf136,Afternoon Acoustic,Afternoon Acoustic,Unwind and let the afternoon unfold.
153,37i9dQZF1DX2uk5oHRWimT,Have yourself a little cozy Christmas.,https://i.scdn.co/image/ab67706f00000002cd11a327ca5b27f13065913b,Acoustic Christmas,Acoustic Christmas,Have yourself a little cozy Christmas.
154,37i9dQZF1DX8tZsk68tuDw,"Tomorrow's <a href=""spotify:genre:edm_dance"">dance</a> hits, with EVAN GIIA",https://i.scdn.co/image/ab67706f00000002719ee4e71769f79793b0c0b8,Dance Rising,Dance Rising,"Tomorrow's <a href=""spotify:genre:edm_dance"">dance</a> hits, with EVAN GIIA"
155,7LRqIcQTHUL4TBedADnYy2,Alla största hits samlade i en lista. På omslaget: Sabrina Carpenter,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da849f9890b5500dd942adb28b5c,HITS 2024  ⭐️ Top Chart Hits,HITS 2024  ⭐️ Top Chart Hits,All the greatest hits collected in one list. On the cover: Sabrina Carpenter
156,37i9dQZF1DX35oM5SPECmN,"Uplifting and uptempo indie folk and roots rock, guaranteed to open your stride.",https://i.scdn.co/image/ab67706f000000029ae98620bef031fa2a6065b6,Run Wild,Run Wild,"Uplifting and uptempo indie folk and roots rock, guaranteed to open your stride."
157,37i9dQZF1DWXmlLSKkfdAk,Sit back with this fun and diverse mix of acoustic covers.,https://i.scdn.co/image/ab67706f00000002723897e213bdeab5835d3b51,Acoustic Covers,Acoustic Covers,Sit back with this fun and diverse mix of acoustic covers.
158,37i9dQZF1DXbFRZSqP41al,Burn off all those beers from last night.,https://i.scdn.co/image/ab67706f000000021d178972b0bc217c6e2d1d57,One More Rep,One More Rep,Burn off all those beers from last night.
159,37i9dQZF1DX4JAvHpjipBk,"New music from Clairo, Eminem, Ice Spice & Central Cee, Katy Perry and more!",https://i.scdn.co/image/ab67706f000000027ac907fd4331d2f7dbdb6a84,New Music Friday,New Music Friday,"New music from Clairo, Eminem, Ice Spice & Central Cee, Katy Perry and more!"
160,6sVIk5QzAVcpNMWLDOWdj5,,https://i.scdn.co/image/ab67616d00001e02f28d6d9035fae9d4c93f0e6a,Pretty Girls,Pretty Girls,
161,37i9dQZF1DX70RN3TfWWJh,Pop hits to keep your workout fresh,https://i.scdn.co/image/ab67706f00000002681908e31127979d43c8dbc6,Workout,Workout,Pop hits to keep your workout fresh
162,37i9dQZF1DXcBWIGoYBM5M,Karol G is on top of the Hottest 50!,https://i.scdn.co/image/ab67706f00000002d4f64397019d0744c0bc1ac4,Today’s Top Hits,Today’s Top Hits,Karol G is on top of the Hottest 50!
163,37i9dQZF1DWSJHnPb1f0X3,Upbeat dance pop to keep your heart pumping.,https://i.scdn.co/image/ab67706f00000002c9708f6f371832b819823be2,Cardio,Cardio,Upbeat dance pop to keep your heart pumping.
164,37i9dQZEVXbLRQDuF5jeBp,Your daily update of the most played tracks right now - USA.,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Top 50 - USA,Top 50 - USA,Your daily update of the most played tracks right now - USA.
165,37i9dQZF1DWUVpAXiEPK8P,For whatever activity you do that may need a punch of intensity!,https://i.scdn.co/image/ab67706f0000000273458f96c65807f46e2eab9c,Power Workout,Power Workout,For whatever activity you do that may need a punch of intensity!
166,6UeSakyzhiEt4NB3UAd6NQ,"The official <a href=""http://www.billboard.com/charts/hot-100"">Billboard Hot 100</a> features this week's most popular songs across all genres, ranked by radio airplay monitored by Nielsen BDS, download sales tracked by Nielsen SoundScan and streaming activity data provided by leading online music services. For more information go to <a href=""http://Billboard.com"">Billboard.com</a>.",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da843bd5501a335b265807df34db,Billboard Hot 100,Billboard Hot 100,"The official <a href=""http://www.billboard.com/charts/hot-100"">Billboard Hot 100</a> features this week's most popular songs across all genres, ranked by radio airplay monitored by Nielsen BDS, download sales tracked by Nielsen SoundScan and streaming activity data provided by leading online music services. For more information go to <a href=""http://Billboard.com"">Billboard.com</a>."
167,5UO2NQ90HRirBj7M6H375d,,https://mosaic.scdn.co/640/ab67616d00001e0209ec47c2a2173e984d8461e9ab67616d00001e0228f6d554b82dd6910c1df0b1ab67616d00001e02f5ad04e47e95bc90fa2db7d9ab67616d00001e02fc75580b17b3c7ef02f30fa0,Liked from Radio,Liked from Radio,
168,312BwrLIytfZHVg5HCYfj6,,https://i.scdn.co/image/ab67616d00001e023c6bbf44de57c6eb51818694,John Mayer - Born and Raised,John Mayer - Born and Raised,
169,0K6X7xQeXx8OKlymLXxfnM,,https://mosaic.scdn.co/640/ab67616d00001e0205fb4e9947c6edaf3836766eab67616d00001e023a59af488fad9f093891b1abab67616d00001e02899109e7659951298e0e72ddab67616d00001e02e1d47c00ddecbfb810c807ed,NEW,NEW,
170,3OAKXhjxXd7Z4Ps4DGO6LD,,https://i.scdn.co/image/ab67616d00001e02899109e7659951298e0e72dd,Settle Down,Settle Down,
171,3o8cGJ00wttxpXGBoGcAgT,,https://mosaic.scdn.co/640/ab67616d00001e021573829abee986ce991c3e26ab67616d00001e0238a33970ad21a2a1d1315875ab67616d00001e02e6ad6ae83f74c9e3eb3132abab67616d00001e02f9f27162ab1ed45b8d7a7e98,Bubblegum,Bubblegum,
172,2qL7zvDUujZb6ne0sI80ep,,https://mosaic.scdn.co/640/ab67616d00001e021c75c8dc305af1695f4b324aab67616d00001e027e6fd36043f93d03beb39006ab67616d00001e029be03c2fcd251a5e6ccdf00aab67616d00001e02eebd4101dd4860179ad48200,smooth,smooth,
173,3IIes0gHCYkUDbkfPKOzYi,,https://mosaic.scdn.co/640/ab67616d00001e026b3b5436a48203e35b89b9baab67616d00001e0270b8b4f85ef33b4d81bcaea6ab67616d00001e0270cf055d00ab1ec0290d3d5aab67616d00001e02e78b64bb2c2f6895d5e5c0f2,hard,hard,
174,0yJT3GhyGfAKJOsae9euwo,,https://mosaic.scdn.co/640/ab67616d00001e024bdf5bd133774e8d9ec026d8ab67616d00001e029dcb7f938130fc270ab2da4aab67616d00001e02b416a1782094472959418fcdab67616d00001e02e1d47c00ddecbfb810c807ed,chill,chill,
175,75SSMObxX80M5yBg3hOs78,,https://mosaic.scdn.co/640/ab67616d00001e022f36f38d6648854b91ac7284ab67616d00001e024c43bd96a211ed67cfe86636ab67616d00001e026b3b5436a48203e35b89b9baab67616d00001e029accc46d6e488862b80f4b19,emote,emote,
176,2WQBt7EhxBCsqPeH7fbYpe,,https://mosaic.scdn.co/640/ab67616d00001e0245b86aa8f8be545955be7e8cab67616d00001e027750146aac26aade0a867913ab67616d00001e02a1f589c0e7f1c71af1f2a3bfab67616d00001e02c6df459f80109e7c127795f2,Throw Back,Throw Back,
177,07k3FxgRNBDPOtPWymA4NL,,https://mosaic.scdn.co/640/ab67616d00001e024e8e488284a2cf00a613c0a1ab67616d00001e0265b823986e4409a84a67c96fab67616d00001e028364e785cf146e5076ae98a6ab67616d00001e02dcc2bf890f11e382d3bbd937,Inspiration,Inspiration,
178,0LneVpNVhk1mJzsUUxfjDn,,https://mosaic.scdn.co/640/ab67616d00001e02121d5f92cf90576907dfb1e5ab67616d00001e02282f3a36a0cd61ee7942f4bfab67616d00001e02400d915184024fd9b634da16ab67616d00001e0265d44e3f3391424045237d65,Gym,Gym,
179,7rHgvHVMYXxIoc84Oild36,"Be the first to see and hear who’s playing <a href=""http://bit.ly/bonnaroohome
"">Bonnaroo 2012</a> with this announcement playlist - exclusively on Spotify!


",https://mosaic.scdn.co/640/ab67616d00001e025590b4ee88187cb06a5b102dab67616d00001e0267a118f9a8a8797605d8865dab67616d00001e02cdef3043627842e806ceee78ab67616d00001e02fbe2cf177ccc186f1a67824d,So... 2012?,So... 2012?,"Be the first to see and hear who’s playing <a href=""http://bit.ly/bonnaroohome
"">Bonnaroo 2012</a> with this announcement playlist - exclusively on Spotify!"
180,6yTVcfTM4yAqRbmIZSGy0a,,https://mosaic.scdn.co/640/ab67616d00001e020aac8ca880151fda470e91afab67616d00001e021e5e75dc1d878a0007cb6525ab67616d00001e026e951dc74350938bc2127523ab67616d00001e0298a02fef3a8b1d80a0f164ec,Creative Writing Class,Creative Writing Class,
181,1ZTde4aEtK6VgifrHuItcQ,,https://mosaic.scdn.co/640/ab67616d00001e021e5e75dc1d878a0007cb6525ab67616d00001e024ba1fe238a517021ebcc2aceab67616d00001e0291a1c3c3d6fba1f63a010152ab67616d00001e02ecd970d1d2623b6c7fc6080c,Sensory Langauge,Sensory Langauge,
182,3nxYsfb5cWqq2lvZ6amMgz,,https://mosaic.scdn.co/640/ab67616d00001e025e642d5333d73217fae099d5ab67616d00001e027b83c05f3e11300f0b307fa6ab67616d00001e028654a7a161c92f539ea9ca6fab67616d00001e028dd488e18050dd602c3c73fd,Fall 2023,Fall 2023,
183,15HJySwyQojhPupeH9VXuK,,https://mosaic.scdn.co/640/ab67616d00001e023d69fd1717fef538bb62655aab67616d00001e0298e9fe64f0e201ccf9f61895ab67616d00001e02cca5ae4021c3b107b67d1643ab67616d00001e02eeb50d89d4791cd5cddd8fb9,Summer 2023,Summer 2023,
184,4zv6OHc5YPwSFPmxbHFbwZ,,https://mosaic.scdn.co/640/ab67616d00001e022719ce633a6c9a4b13b1f918ab67616d00001e022bbbc08793190c480a9a0728ab67616d00001e02abfd144e6add36b68f277c61ab67616d00001e02e3185d5462d4c5403511df15,Spring 2023,Spring 2023,
